PROBE_ID	SYMBOL	Patient 1-Tumor.AVG_Signal	Patient 1-Tumor.Detection Pval	Patient 2-Tumor.AVG_Signal	Patient 2-Tumor.Detection Pval	Patient 3-Tumor.AVG_Signal	Patient 3-Tumor.Detection Pval	Patient 4-Tumor.AVG_Signal	Patient 4-Tumor.Detection Pval	Patient 1-Adjacent.AVG_Signal	Patient 1-Adjacent.Detection Pval	Patient 2-Adjacent.AVG_Signal	Patient 2-Adjacent.Detection Pval	Patient 3-Adjacent.AVG_Signal	Patient 3-Adjacent.Detection Pval	Patient 4-Adjacent.AVG_Signal	Patient 4-Adjacent.Detection Pval						
ILMN_1755658	ABI3	70.28438	0.0579096	65.1767	0.07909604	81.95177	0.004237288	85.84403	0.001412429	137.8503	0	157.8159	0	113.6264	0	136.7794	0						
ILMN_1673639	ABI3BP	83.72472	0.001412429	74.10481	0.01129944	91.20796	0.002824859	79.47443	0.002824859	1180.537	0	1424.933	0	1025.685	0	1401.236	0						
ILMN_1686204	ABL1	64.07388	0.2189265	54.95453	0.6158192	68.76833	0.1666667	63.71625	0.2627119	57.36901	0.6666667	74.23224	0.09180791	73.60772	0.02824859	67.94939	0.1214689						
ILMN_1713732	ABL1	723.5906	0	693.1749	0	781.2849	0	686.6108	0	734.3115	0	806.6516	0	703.3996	0	772.3913	0						
ILMN_1681692	ABL1	65.32129	0.1680791	71.98048	0.01412429	77.33027	0.02683616	78.29549	0.002824859	69.0069	0.07909604	76.67013	0.05649718	60.8227	0.4322034	74.98548	0.0240113						
ILMN_1657870	ABL2	62.12127	0.3050847	54.59454	0.6398305	67.18117	0.2372881	62.20551	0.3389831	115.8939	0	135.4177	0	106.3947	0	118.9129	0						
ILMN_1741628	ABL2	82.50634	0.001412429	76.86652	0.007062147	109.734	0	84.0654	0.002824859	76.90825	0.01271186	82.54058	0.01129944	70.09877	0.07485875	73.70483	0.03389831						
ILMN_1753972	ABL2	63.82167	0.2274011	61.85922	0.1991525	79.15529	0.009887005	72.19238	0.0240113	103.5515	0	115.8119	0	96.08338	0.001412429	102.9236	0						
ILMN_1696682	ABLIM1	63.40067	0.2514124	60.11201	0.2768362	73.46088	0.05932203	69.95044	0.05367232	68.18576	0.09180791	66.57391	0.3841808	73.17744	0.02966102	63.14483	0.3022599						
ILMN_1785424	ABLIM1	1801.111	0	1769.065	0	2663.193	0	1793.418	0	1796.673	0	2226.294	0	1595.973	0	2298.442	0						
ILMN_1731610	ABLIM1	72.54458	0.03389831	69.27039	0.03107345	75.40296	0.03389831	65.57101	0.1765537	72.85501	0.03531073	63.24076	0.5960452	66.89113	0.1384181	69.13802	0.08757062						
ILMN_1758825	ABLIM2	57.36721	0.6370056	58.71088	0.3559322	66.92415	0.2471751	62.41943	0.3319209	113.2993	0	141.172	0	112.553	0	129.6852	0						
ILMN_1656940	ABLIM3	92.1544	0	72.43407	0.01412429	91.60056	0.002824859	84.90899	0.001412429	202.6422	0	220.3491	0	180.4548	0	216.3107	0						
ILMN_1656979	ABO	62.94371	0.2754237	56.02066	0.5240113	64.83597	0.3644068	59.71444	0.4759887	57.11351	0.6836158	61.91019	0.6793785	63.28284	0.2853107	59.67881	0.4957627						
ILMN_1731433	ABP1	65.99651	0.1355932	65.17575	0.07909604	77.55114	0.02542373	76.51064	0.007062147	76.9833	0.01271186	72.1477	0.1454802	75.06657	0.02259887	65.5289	0.1920904						
ILMN_1672878	ABR	574.3306	0	513.1523	0	699.5219	0	564.7972	0	1190.326	0	1284.466	0	1065.649	0	1316.935	0						
ILMN_1655114	ABR	59.51676	0.4661017	67.47426	0.0480226	69.6594	0.1384181	64.14416	0.2344633	70.90578	0.05084746	81.24487	0.01836158	74.19427	0.02542373	79.58826	0.004237288						
ILMN_1657045	ABR	68.95177	0.07768361	60.59386	0.2556497	65.20586	0.3474576	74.35855	0.01694915	69.09606	0.07485875	74.10149	0.09322034	68.77505	0.1002825	68.89825	0.09887005						
ILMN_1766991	ABRA	54.01519	0.8361582	56.38495	0.5070621	69.12628	0.1539548	60.7502	0.4180791	64.35376	0.2132768	73.87215	0.09745762	68.30408	0.1073446	60.03151	0.4731638						
ILMN_1721887	ABT1	63.02906	0.2711864	58.46	0.3742938	67.67377	0.2146893	54.3056	0.8319209	62.87485	0.2853107	63.08277	0.6073446	58.96844	0.5677966	62.09085	0.3347458						
ILMN_1802096	ABTB1	162.1315	0	154.8008	0	187.9311	0	168.3857	0	484.922	0	555.4711	0	465.0995	0	527.3875	0						
ILMN_1753370	ABTB2	67.98555	0.09322034	63.10315	0.1398305	64.63139	0.3771186	65.78981	0.1694915	73.87517	0.02824859	69.93951	0.2118644	82.76089	0.001412429	69.08499	0.08898305						
ILMN_1738921	ACAA1	376.0032	0	374.098	0	469.0108	0	345.4901	0	404.4871	0	444.925	0	385.6919	0	432.8939	0						
ILMN_1660199	ACAA2	875.5773	0	826.2727	0	1259.757	0	840.7321	0	356.0749	0	383.9397	0	325.0154	0	365.2379	0						
ILMN_1772123	ACACA	495.6139	0	515.2569	0	709.6198	0	512.5457	0	693.2451	0	758.1614	0	594.4403	0	746.3032	0						
ILMN_1667641	ACACA	81.93301	0.001412429	80.6846	0.002824859	90.33733	0.002824859	82.78373	0.002824859	81.18437	0.004237288	96.45723	0.004237288	75.69959	0.01836158	90.74338	0.001412429						
ILMN_1763852	ACACB	114.5817	0	104.1579	0	124.591	0	99.17238	0.001412429	771.9533	0	884.6812	0	642.0956	0	795.8604	0						
ILMN_1687303	ACAD10	182.1147	0	173.7479	0	241.1697	0	183.7303	0	130.1762	0	114.2321	0	109.6607	0	124.0367	0						
ILMN_1761058	ACAD11	524.9081	0	526.6012	0	753.8889	0	498.728	0	474.5106	0	534.5506	0	411.8316	0	508.0689	0						
ILMN_1724699	ACAD8	63.17965	0.2627119	61.40726	0.2288136	68.61237	0.1737288	64.89795	0.2019774	57.73988	0.6341808	63.88243	0.5593221	63.67165	0.2556497	61.2611	0.3799435						
ILMN_1775579	ACAD9	358.3759	0	376.2801	0	527.153	0	390.1635	0	330.2061	0	367.5474	0	272.3987	0	330.6916	0						
ILMN_1660890	ACADL	51.32101	0.9336158	48.01071	0.950565	64.36839	0.3870057	55.42453	0.7881356	375.0456	0	454.9101	0	337.6276	0	460.9884	0						
ILMN_1778104	ACADM	159.5437	0	209.7188	0	252.3373	0	177.4635	0	182.6815	0	219.5627	0	183.3118	0	219.7847	0						
ILMN_1795104	ACADS	83.57323	0.001412429	84.9493	0	94.42358	0.001412429	83.83033	0.002824859	126.7554	0	128.0686	0	120.2615	0	114.6838	0						
ILMN_1740920	ACADSB	67.35181	0.1045198	65.53943	0.07344633	72.42223	0.07768361	70.24565	0.04943503	93.80327	0.001412429	114.5537	0	84.35639	0.001412429	98.97492	0.001412429						
ILMN_1806408	ACADVL	3079.746	0	2757.994	0	3754.242	0	2753.581	0	2997.409	0	3707.141	0	2885.933	0	3285.987	0						
ILMN_1693148	ACAN	52.22826	0.9081921	48.35429	0.9435028	56.84149	0.8432204	58.46236	0.5748588	54.22686	0.8531073	56.56812	0.9096045	59.00206	0.5663842	50.83472	0.9435028						
ILMN_1686157	ACAN	59.29009	0.4858757	60.18021	0.2740113	68.39314	0.180791	59.0597	0.5268362	61.11821	0.3968927	62.29807	0.6525424	70.64001	0.06214689	66.15381	0.1779661						
ILMN_1800008	ACAT1	1424.644	0	1451.26	0	1992.459	0	1434.5	0	1425.912	0	1665.753	0	1253.355	0	1512.546	0						
ILMN_1708672	ACAT2	477.5162	0	492.573	0	702.3199	0	471.4606	0	394.1381	0	445.5446	0	368.9471	0	446.6963	0						
ILMN_1665945	ACBD3	686.2301	0	692.5839	0	962.2082	0	693.3313	0	653.9672	0	763.1926	0	564.7802	0	767.9052	0						
ILMN_1676288	ACBD4	84.74915	0.001412429	74.13036	0.01129944	76.87656	0.02824859	81.06577	0.002824859	81.13153	0.004237288	105.8707	0.002824859	92.27142	0.001412429	101.3262	0						
ILMN_1693250	ACBD5	64.74728	0.1920904	62.89989	0.1497175	63.50277	0.430791	54.87469	0.8093221	60.05223	0.4646893	69.43678	0.2316384	55.79432	0.7669492	61.5238	0.3644068						
ILMN_1684271	ACBD6	330.4246	0	323.201	0	447.3703	0	338.0641	0	151.5604	0	183.8882	0	154.7641	0	168.1942	0						
ILMN_1779685	ACCN1	60.59307	0.391243	57.61544	0.4293785	65.1117	0.3516949	62.1165	0.3418079	69.7992	0.06920904	64.31223	0.5240113	63.62699	0.2612994	71.93806	0.05084746						
ILMN_1727251	ACCN2	54.41201	0.8121469	58.14368	0.3926554	63.41047	0.4350283	60.29816	0.4350283	61.37792	0.3827684	71.90965	0.1624294	61.86633	0.3700565	65.61755	0.1920904						
ILMN_1769694	ACCN2	132.7891	0	131.5063	0	153.038	0	116.4245	0	79.85099	0.008474576	95.21978	0.004237288	66.12778	0.1624294	72.0807	0.04943503						
ILMN_1734479	ACCN3	66.60784	0.1172316	58.67368	0.3629943	72.59846	0.07485875	73.21249	0.01694915	71.58961	0.04378531	91.94497	0.004237288	75.07577	0.02259887	69.75282	0.07627118						
ILMN_1758005	ACCN4	169.3113	0	160.5919	0	194.75	0	171.2517	0	164.1615	0	188.3697	0	154.8884	0	173.2685	0						
ILMN_1750295	ACCN5	60.19641	0.4180791	61.53104	0.220339	67.21429	0.2358757	65.62921	0.1751412	58.73748	0.5635593	62.51701	0.6355932	63.35127	0.2824859	64.9669	0.2118644						
ILMN_1716480	ACD	249.0701	0	241.8289	0	321.3451	0	233.049	0	200.2501	0	227.7397	0	200.2388	0	227.7548	0						
ILMN_1715192	ACE	64.13834	0.2161017	58.03683	0.3968927	61.55048	0.5522599	53.20031	0.8757062	63.78022	0.2358757	57.99401	0.8531073	56.63021	0.7175141	54.39685	0.8234463						
ILMN_1779984	ACE	68.55057	0.08474576	53.25042	0.7189265	62.815	0.4717514	59.80046	0.4717514	96.18511	0.001412429	87.35384	0.005649718	97.27055	0.001412429	95.92059	0.001412429						
ILMN_1667018	ACE2	84.87146	0.001412429	72.64348	0.01271186	87.11444	0.004237288	75.40946	0.009887005	76.77935	0.01412429	90.97833	0.004237288	73.70934	0.02824859	75.54916	0.01553672						
ILMN_1779670	ACF	60.94384	0.3728814	56.71508	0.4788136	61.39116	0.5621469	63.36127	0.2810735	68.31549	0.08898305	71.1289	0.1864407	62.50723	0.3403955	61.03302	0.4011299						
ILMN_1806310	ACF	62.78138	0.2782486	70.2495	0.02259887	71.21378	0.1002825	65.08928	0.1977401	56.66522	0.7062147	69.71726	0.2245763	63.10209	0.2923729	61.81519	0.3389831						
ILMN_1735471	ACHE	66.48201	0.1228814	61.96265	0.1949152	59.90633	0.6483051	64.18167	0.230226	66.93069	0.1285311	65.85671	0.4180791	64.05664	0.2358757	58.04815	0.6115819						
ILMN_1669291	ACHE	65.29917	0.1680791	58.32994	0.3898305	72.46602	0.07768361	66.79939	0.1242938	63.09398	0.2725989	74.14745	0.09180791	70.00569	0.07768361	66.84729	0.1483051						
ILMN_1699636	ACIN1	643.1426	0	634.6544	0	751.863	0	554.3555	0	359.1232	0	418.4014	0	367.2068	0	399.0478	0						
ILMN_1749014	ACLY	916.4899	0	1012.108	0	1326.366	0	839.6808	0	471.3911	0	534.8267	0	426.7368	0	516.3251	0						
ILMN_1727091	ACMSD	68.02228	0.09180791	53.09014	0.7316384	67.16111	0.2387006	56.63477	0.7076271	54.86398	0.8177966	60.87268	0.7387006	63.92783	0.2415254	62.13368	0.3333333						
ILMN_1771348	ACN9	241.6101	0	270.7505	0	358.6545	0	272.3103	0	110.6358	0	122.9665	0	107.5893	0	122.4233	0						
ILMN_1750800	ACO1	628.2661	0	626.8707	0	845.9974	0	612.6943	0	1119.248	0	1293.797	0	1003.231	0	1236.771	0						
ILMN_1654861	ACO2	175.1118	0	185.8129	0	211.4576	0	192.9083	0	164.0164	0	184.5923	0	159.4514	0	153.6369	0						
ILMN_1709077	ACOT11	79.0243	0.009887005	74.91949	0.009887005	81.0267	0.005649718	82.27309	0.002824859	73.23755	0.03248588	70.07172	0.2090396	69.53819	0.08192091	72.17448	0.04943503						
ILMN_1739594	ACOT11	331.3438	0	288.5817	0	385.986	0	312.0699	0	81.0999	0.004237288	87.65125	0.005649718	76.74882	0.01553672	80.60358	0.002824859						
ILMN_1785474	ACOT12	58.67069	0.529661	56.91466	0.4632768	68.60354	0.1737288	66.3474	0.1511299	61.41502	0.3827684	70.7506	0.190678	67.27566	0.1285311	72.53417	0.04661017						
ILMN_1716237	ACOT2	102.2942	0	91.30939	0	99.67454	0	87.07957	0.001412429	81.33594	0.004237288	83.21072	0.01129944	76.7389	0.01553672	74.91413	0.0240113						
ILMN_1764321	ACOT4	109.6389	0	104.3307	0	121.56	0	109.9739	0	125.7552	0	135.0342	0	113.6206	0	147.4501	0						
ILMN_1784756	ACOT7	61.24992	0.3502825	57.24833	0.4548023	55.28476	0.9194915	62.01813	0.3502825	67.11958	0.1228814	65.86327	0.4180791	64.61118	0.210452	60.06916	0.4689265						
ILMN_1740265	ACOT7	815.2101	0	747.897	0	1019.765	0	745.5475	0	659.86	0	742.3873	0	592.3296	0	626.685	0						
ILMN_1719178	ACOT7	57.12647	0.6426554	54.04995	0.6850283	60.23	0.6327683	50.53808	0.9477401	54.53355	0.8319209	60.75299	0.7457627	56.94742	0.7033898	54.2716	0.8333333						
ILMN_1788078	ACOT7	67.42753	0.1045198	67.65407	0.04378531	68.41543	0.180791	63.54641	0.2725989	64.2202	0.2189265	67.81333	0.319209	64.9062	0.200565	59.42634	0.509887						
ILMN_1728883	ACOT7	61.82618	0.3177966	50.12192	0.8926554	70.41365	0.1200565	70.883	0.04378531	67.07703	0.1242938	61.71886	0.6892655	72.72337	0.03389831	66.39099	0.1737288						
ILMN_1679600	ACOT8	90.16351	0.001412429	74.00412	0.01129944	97.29189	0.001412429	96.00105	0.001412429	96.94247	0.001412429	98.29691	0.002824859	94.62379	0.001412429	94.77263	0.001412429						
ILMN_1658995	ACOT9	215.3113	0	205.8621	0	275.642	0	207.1399	0	170.587	0	226.798	0	177.552	0	212.1064	0						
ILMN_1658982	ACOX1	70.90529	0.05225989	57.85489	0.4138418	73.99481	0.05225989	66.91207	0.1200565	71.06891	0.0480226	74.99577	0.07909604	65.79258	0.1694915	72.3157	0.0480226						
ILMN_1669181	ACOX1	49.53194	0.9731638	47.42527	0.960452	64.99966	0.3559322	52.80468	0.8884181	54.56608	0.8319209	53.5368	0.9661017	50.54446	0.9519774	53.73612	0.8658192						
ILMN_1750158	ACOX1	260.4725	0	247.316	0	363.8478	0	250.5234	0	167.2115	0	223.7077	0	166.7437	0	215.633	0						
ILMN_1685703	ACOX2	110.308	0	109.2222	0	144.4274	0	122.114	0	357.687	0	395.3914	0	305.8556	0	435.4163	0						
ILMN_1743396	ACOX3	183.7509	0	183.6087	0	257.4004	0	199.825	0	195.2042	0	233.9203	0	181.5501	0	216.7175	0						
ILMN_1743680	ACOXL	73.55537	0.02824859	69.27727	0.03107345	77.21531	0.02824859	63.50874	0.2754237	100.2466	0.001412429	118.724	0	101.7855	0	119.6777	0						
ILMN_1669633	ACP1	695.952	0	667.9114	0	970.2116	0	609.5574	0	323.2828	0	369.6294	0	301.9687	0	348.569	0						
ILMN_1804815	ACP2	282.9472	0	277.2477	0	369.7523	0	287.9147	0	206.1556	0	222.8646	0	168.4868	0	197.3219	0						
ILMN_1761728	ACP5	106.9896	0	105.9316	0	137.0891	0	112.7262	0	817.9808	0	939.1211	0	813.5989	0	856.7795	0						
ILMN_1681130	ACP6	317.0885	0	296.1137	0	404.4016	0	316.4356	0	147.1559	0	187.0503	0	139.7754	0	166.7981	0						
ILMN_1706598	ACPL2	230.1892	0	218.0723	0	255.5573	0	200.2414	0	98.75327	0.001412429	112.3956	0	96.90976	0.001412429	112.7372	0						
ILMN_1758323	ACPP	76.60371	0.01271186	66.86105	0.05225989	75.62275	0.03389831	71.23798	0.03954802	123.3269	0	126.0917	0	104.2405	0	118.1799	0						
ILMN_1728331	ACPT	55.61628	0.7415254	46.69806	0.980226	70.87821	0.1045198	66.56193	0.1327684	69.66991	0.07062147	66.73598	0.3771186	49.3736	0.9745763	56.0698	0.7288136						
ILMN_1705637	ACR	62.79049	0.2782486	57.91045	0.4067796	66.76774	0.2556497	68.52094	0.08333334	60.79387	0.4223164	68.39379	0.2980226	69.76381	0.08050848	61.50787	0.3658192						
ILMN_1784203	ACRBP	63.42559	0.2514124	58.50929	0.3700565	63.41745	0.4322034	56.64614	0.7076271	71.64523	0.04378531	75.39017	0.07485875	63.16962	0.289548	66.75272	0.1511299						
ILMN_1666690	ACRC	78.16721	0.01129944	82.11484	0	94.3956	0.001412429	71.68329	0.03248588	86.09559	0.002824859	102.3861	0.002824859	78.45958	0.009887005	101.4399	0						
ILMN_1654468	ACRV1	90.97708	0	88.12218	0	118.6346	0	105.2134	0	60.34327	0.4491525	70.382	0.2033898	56.27838	0.7372881	62.20651	0.3319209						
ILMN_1676609	ACSBG1	62.46744	0.289548	57.22217	0.4562147	63.42167	0.4322034	59.84678	0.470339	60.52021	0.430791	62.72498	0.6242938	59.97181	0.4971751	64.55007	0.2415254						
ILMN_1730002	ACSBG2	56.30842	0.7033898	55.64472	0.5635593	73.01852	0.06779661	57.24692	0.6596045	59.68311	0.4929379	67.81602	0.319209	70.63656	0.06214689	67.25087	0.1327684						
ILMN_1684585	ACSL1	114.0622	0	128.466	0	164.2789	0	121.9178	0	435.4052	0	521.2097	0	380.4984	0	453.1887	0						
ILMN_1654414	ACSL3	77.02316	0.01129944	89.45274	0	92.11394	0.002824859	74.14221	0.01694915	81.68755	0.002824859	91.86253	0.004237288	81.37605	0.005649718	79.43578	0.004237288						
ILMN_1666096	ACSL3	129.5268	0	138.6549	0	152.2666	0	127.3	0	142.4391	0	157.501	0	154.8371	0	147.9508	0						
ILMN_1683598	ACSL4	208.0359	0	222.8947	0	281.0621	0	216.8504	0	570.4726	0	627.7976	0	513.4438	0	673.8875	0						
ILMN_1705247	ACSL5	2165.85	0	2044.349	0	2498.477	0	1957.913	0	1182.046	0	1326.501	0	1052.893	0	1203.502	0						
ILMN_1678517	ACSL5	59.75854	0.450565	50.1459	0.8912429	62.6272	0.4830509	54.29114	0.8347458	61.97807	0.3545198	63.84404	0.5621469	58.15692	0.6299435	59.02284	0.539548						
ILMN_1807914	ACSL5	59.01942	0.5056497	59.72284	0.2951977	61.64737	0.5480226	53.18147	0.8757062	66.74652	0.1299435	61.15446	0.720339	53.46444	0.8884181	55.61532	0.7570621						
ILMN_1730025	ACSL6	64.70912	0.1920904	61.67602	0.2076271	67.06903	0.2443503	66.46168	0.1412429	59.57673	0.5	67.89387	0.3163842	65.92899	0.1652542	63.79449	0.2641243						
ILMN_1737418	ACSL6	62.53621	0.2867232	57.57024	0.4336158	46.32154	0.9985875	49.33167	0.9661017	62.01013	0.3502825	59.9721	0.7810735	50.39034	0.9548023	52.56347	0.9067796						
ILMN_1709539	ACSM1	64.60619	0.1963277	66.37949	0.05508475	60.19305	0.6355932	65.88486	0.1638418	66.87199	0.1285311	74.80437	0.08474576	65.33931	0.1822034	72.83802	0.04237288						
ILMN_1746128	ACSM2	64.88788	0.1878531	54.33191	0.6638418	66.26546	0.2923729	55.20947	0.8008475	62.56397	0.3064972	67.10026	0.3559322	59.82598	0.5084746	66.97031	0.1412429						
ILMN_1771084	ACSM3	57.02559	0.6483051	57.27372	0.4519774	69.32825	0.1539548	63.38813	0.279661	112.0821	0	160.5637	0	121.6311	0	142.9221	0						
ILMN_1685952	ACSM3	65.08723	0.1737288	56.13512	0.5155367	60.57985	0.6087571	54.81671	0.8107345	79.17713	0.01129944	81.16333	0.01836158	72.919	0.03107345	79.47102	0.004237288						
ILMN_1662738	ACSM3	51.92575	0.9223164	51.90631	0.8093221	53.99137	0.9477401	49.93507	0.9562147	71.5447	0.04378531	76.36991	0.06214689	74.29143	0.02542373	84.36279	0.002824859						
ILMN_1752269	ACSS1	75.355	0.01271186	64.76382	0.08757062	83.69896	0.004237288	67.63242	0.1002825	432.1896	0	463.175	0	413.7109	0	462.964	0						
ILMN_1675125	ACSS2	59.37741	0.4788136	54.24813	0.6680791	57.43824	0.8079096	59.89353	0.4675141	64.38689	0.2132768	66.41695	0.3954802	61.85347	0.3700565	65.75768	0.190678						
ILMN_1714197	ACSS2	558.1238	0	526.3953	0	663.4826	0	539.9849	0	1941.654	0	2234.84	0	1834.936	0	2079.053	0						
ILMN_1697510	ACSS2	72.08817	0.03531073	68.51808	0.03531073	84.78677	0.004237288	83.22648	0.002824859	79.95829	0.008474576	87.24598	0.005649718	82.10015	0.002824859	93.55322	0.001412429						
ILMN_1671703	ACTA2	3156.383	0	2952.273	0	3875.451	0	2805.037	0	3050.353	0	3615.257	0	2947.379	0	3715.294	0						
ILMN_2038777	ACTB	6176.403	0	6143.937	0	7741.167	0	5718.644	0	8513.628	0	9333.838	0	7719.504	0	8726.383	0						
ILMN_1777296	ACTB	2130.99	0	2174.664	0	2643.722	0	1831.322	0	1902.56	0	2200.573	0	1973.636	0	2285.335	0						
ILMN_1343294	ACTB	20378.33	0	18619.9	0	21130.49	0	19233.08	0	19878.35	0	22183.7	0	19812.94	0	20260.97	0						
ILMN_1653355	ACTBL1	59.19973	0.4929379	54.12426	0.680791	55.13302	0.9223164	58.19775	0.5918079	56.72424	0.7033898	58.42051	0.8389831	61.00897	0.4194915	57.36699	0.6567796						
ILMN_1717783	ACTBL1	68.64864	0.08474576	61.08371	0.240113	72.21874	0.08333334	68.42056	0.08615819	61.58789	0.3742938	74.96153	0.07909604	71.21418	0.05367232	70.61763	0.06779661						
ILMN_1658660	ACTC1	69.1157	0.07485875	73.33224	0.01271186	81.48051	0.004237288	84.89246	0.001412429	63.00111	0.2768362	70.08508	0.2090396	59.37151	0.5367231	68.84794	0.1002825						
ILMN_1704961	ACTG1	1271.711	0	1281.425	0	1621.541	0	1099.917	0	970.8668	0	1139.961	0	924.1945	0	1085.914	0						
ILMN_1795325	ACTG2	348.3243	0	363.6952	0	446.4361	0	341.3865	0	729.701	0	769.2126	0	693.1509	0	788.4434	0						
ILMN_1749297	ACTL6A	1334.232	0	1316.959	0	1854.249	0	1228.179	0	410.4054	0	518.9963	0	372.7766	0	476.0781	0						
ILMN_1657855	ACTL6B	56.45525	0.6864407	66.10056	0.06214689	73.56828	0.05932203	57.73468	0.6242938	63.86698	0.2330509	71.15763	0.1864407	67.04343	0.1355932	64.42995	0.2443503						
ILMN_1717900	ACTL7A	58.75496	0.5282486	58.34076	0.3898305	65.48589	0.3403955	62.76558	0.3050847	56.86296	0.6977401	67.33429	0.3446328	59.55616	0.5211864	64.79103	0.2217514						
ILMN_1796088	ACTL7B	58.88506	0.5141243	52.98533	0.7372881	65.73489	0.3234463	61.06026	0.4011299	60.44339	0.440678	63.09203	0.6073446	61.18299	0.4025424	55.50349	0.7627119						
ILMN_1704078	ACTL8	66.06312	0.1341808	54.81621	0.6257062	64.60039	0.3771186	63.15541	0.2937853	63.17669	0.2641243	71.36034	0.1822034	68.58329	0.1016949	55.73513	0.7485875						
ILMN_1798892	ACTN1	1079.676	0	1068.94	0	1689.148	0	1147.871	0	827.206	0	1006.335	0	657.6974	0	1037.749	0						
ILMN_1654422	ACTN2	55.18967	0.769774	56.84118	0.4675141	69.56516	0.1412429	69.17791	0.06497175	78.58691	0.01129944	79.59627	0.0240113	73.66409	0.02824859	74.38291	0.02683616						
ILMN_1665691	ACTN3	56.59778	0.6751412	54.57935	0.6412429	62.82795	0.4717514	55.48695	0.7838983	62.75663	0.2966102	63.673	0.5706215	50.28995	0.9562147	58.47963	0.5833333						
ILMN_1725534	ACTN4	858.1855	0	771.138	0	1114.53	0	802.3496	0	1334.093	0	1530.971	0	1163.882	0	1404.38	0						
ILMN_1798254	ACTR10	482.5962	0	479.0775	0	704.0109	0	455.5039	0	426.4741	0	537.6478	0	418.1118	0	520.9607	0						
ILMN_1792314	ACTR1A	843.6756	0	763.8474	0	1034.832	0	814.3478	0	716.3371	0	753.0605	0	631.2281	0	772.5253	0						
ILMN_1695821	ACTR1B	348.8913	0	346.7127	0	461.4366	0	345.5208	0	449.3514	0	546.1094	0	450.8532	0	489.1598	0						
ILMN_1697774	ACTR2	1545.038	0	1601.411	0	2189.323	0	1386.56	0	1334.677	0	1648.694	0	1296.327	0	1570.33	0						
ILMN_1657153	ACTR3	242.0539	0	288.9264	0	374.4901	0	246.3872	0	186.6314	0	234.4643	0	176.5582	0	223.1111	0						
ILMN_1787513	ACTR3B	68.14035	0.08898305	72.70695	0.01271186	62.7479	0.4788136	69.8018	0.05649718	59.41528	0.5169492	63.54549	0.5847458	56.55624	0.7231638	57.02642	0.6779661						
ILMN_1652594	ACTR5	267.2069	0	268.2603	0	369.5677	0	281.9576	0	153.0983	0	169.0328	0	143.7691	0	156.9038	0						
ILMN_1697585	ACTR6	807.2667	0	902.5021	0	1381.896	0	833.884	0	343.1037	0	396.3795	0	286.9931	0	409.9812	0						
ILMN_1689162	ACTR8	103.2727	0	106.642	0	125.8204	0	99.99809	0.001412429	84.75947	0.002824859	98.63981	0.002824859	72.77154	0.03248588	74.11202	0.02824859						
ILMN_1815392	ACTRT1	67.13235	0.1115819	53.68251	0.700565	72.7424	0.07485875	62.67204	0.3177966	70.92557	0.05084746	73.06499	0.1129944	73.50282	0.02824859	69.54649	0.07909604						
ILMN_1740248	ACTRT2	63.08934	0.2683616	62.71502	0.1553672	81.39506	0.005649718	59.13971	0.519774	61.81458	0.3658192	64.62969	0.5028248	57.60323	0.6652542	60.57831	0.4223164						
ILMN_1760490	ACVR1	364.606	0	382.7202	0	582.7264	0	339.7461	0	603.1549	0	718.0621	0	594.0425	0	727.8309	0						
ILMN_1764593	ACVR1B	275.3798	0	300.7337	0	368.4907	0	248.213	0	210.218	0	243.603	0	216.7348	0	220.8766	0						
ILMN_1766723	ACVR1B	60.69051	0.3855932	66.62822	0.05225989	59.08082	0.7132769	55.57113	0.7810735	61.15598	0.3954802	72.26138	0.1454802	63.66546	0.2570621	66.02634	0.180791						
ILMN_1763916	ACVR1B	68.19185	0.08615819	69.31835	0.02824859	80.73858	0.007062147	65.62203	0.1751412	76.08768	0.01553672	80.83658	0.01836158	77.14684	0.01553672	72.63207	0.04661017						
ILMN_1786544	ACVR1B	64.98303	0.1822034	64.13676	0.1045198	64.28596	0.3898305	65.01321	0.1991525	67.15395	0.1228814	68.74261	0.2740113	59.5444	0.5240113	64.60289	0.240113						
ILMN_1689217	ACVR1C	65.16111	0.1723164	67.05136	0.05225989	74.45409	0.0480226	75.63165	0.008474576	62.1503	0.3389831	72.36958	0.1384181	75.61446	0.01836158	62.30663	0.3305085						
ILMN_1670912	ACVR2A	75.03858	0.01977401	70.42736	0.02118644	90.39083	0.002824859	77.6332	0.004237288	71.09705	0.0480226	94.49204	0.004237288	73.7645	0.02824859	87.58286	0.001412429						
ILMN_1668983	ACVR2B	109.877	0	109.1123	0	129.3891	0	116.5321	0	82.12975	0.002824859	91.14124	0.004237288	78.45023	0.009887005	88.17924	0.001412429						
ILMN_1659660	ACVRL1	97.65138	0	97.49537	0	99.52702	0	93.31798	0.001412429	369.074	0	445.534	0	395.5559	0	394.3629	0						
ILMN_1683883	ACY1	522.3759	0	512.7113	0	699.132	0	456.5277	0	205.5461	0	205.1814	0	185.182	0	224.2591	0						
ILMN_1766000	ACY1L2	113.6903	0	112.5072	0	159.6988	0	115.7313	0	99.75825	0.001412429	95.17773	0.004237288	84.42987	0.001412429	96.63303	0.001412429						
ILMN_1670193	ACY3	72.55937	0.03389831	60.5261	0.2584746	74.07011	0.05084746	70.42815	0.0480226	73.41982	0.02966102	82.39653	0.01129944	77.63689	0.01271186	72.76895	0.04378531						
